index,VIN (1-10),DOL Vehicle ID,Model Year,Make,Model,New or Used Vehicle,Sale Date,Transaction Type,Transaction Date,Year,County,City,Postal Code
214721,YV4BR00K1L,105043753,2020,VOLVO,XC90,New,April 17 2020,Original Title,April 30 2020,2020,Pierce,GIG HARBOR,98335.0
214770,W1N9M1DB1N,218273905,2022,MERCEDES-BENZ,EQB-Class,New,,Original Registration,October 07 2022,2022,Snohomish,LAKE STEVENS,98258.0
214918,1GYKPSRLXR,260574541,2024,CADILLAC,Lyriq,New,,Original Registration,January 23 2024,2024,King,SAMMAMISH,98075.0
214980,WP0AA2Y17M,166745204,2021,PORSCHE,Taycan,New,July 02 2021,Original Title,August 06 2021,2021,Snohomish,MONROE,98272.0
215088,1V2VRPE84R,272272297,2024,VOLKSWAGEN,ID.4,New,,Original Registration,August 14 2024,2024,Thurston,OLYMPIA,98501.0
215122,1N4AZ1CPXL,141863046,2020,NISSAN,Leaf,New,January 23 2021,Original Title,February 02 2021,2021,Kitsap,BREMERTON,98310.0
215185,YV4H60DK9R,269479920,2024,VOLVO,XC60,New,,Original Registration,July 19 2024,2024,King,SEATTLE,98112.0
215441,2C4RC1L77M,167363738,2021,CHRYSLER,Pacifica,New,,Original Registration,June 28 2021,2021,King,SEATTLE,98112.0
215522,KM8KNDAF9N,208380819,2022,HYUNDAI,Ioniq 5,New,July 25 2022,Original Title,July 25 2022,2022,Clark,CAMAS,98607.0
215769,YV4BR00K3M,153808630,2021,VOLVO,XC90,New,May 03 2021,Original Title,May 14 2021,2021,Snohomish,BOTHELL,98012.0
215825,JHMZC5F19K,110416337,2019,HONDA,Clarity,New,May 18 2020,Original Title,June 15 2020,2020,King,SEATTLE,98105.0
215983,3GN7DSRR8R,271905175,2024,CHEVROLET,Equinox EV,New,August 26 2024,Original Title,September 27 2024,2024,King,DES MOINES,98198.0
216075,KMHM24AC1P,252370331,2023,HYUNDAI,Ioniq 6,New,August 09 2023,Original Title,August 14 2023,2023,King,SEATTLE,98109.0
216085,KNDRJDJH3S,269497280,2025,KIA,Sorento,New,,Original Registration,July 10 2024,2024,Thurston,OLYMPIA,98512.0
216355,1FT6W5L77R,271651117,2024,FORD,F-150,New,September 09 2024,Original Title,September 20 2024,2024,King,SAMMAMISH,98075.0
216396,WBY7Z4C55J,210186007,2018,BMW,i3,New,,Original Registration,May 31 2018,2018,Clark,CAMAS,98607.0
216423,WA14AAGE4R,260317746,2024,AUDI,Q8,New,,Original Registration,January 29 2024,2024,King,SHORELINE,98155.0
216474,WBA8E1C57J,309520095,2018,BMW,330e,New,April 17 2018,Original Title,April 18 2018,2018,King,SEATTLE,98121.0
216481,5UXKT0C32H,349322753,2017,BMW,X5,New,September 15 2017,Original Title,October 27 2017,2017,King,SEATTLE,98121.0
216570,2C4RC1N71J,319541239,2018,CHRYSLER,Pacifica,New,February 18 2019,Original Title,March 05 2019,2019,King,LAKE FOREST PARK,98155.0
216608,KMHM54AC7R,269290612,2024,HYUNDAI,Ioniq 6,New,,Original Registration,July 11 2024,2024,King,SEATTLE,98144.0
216647,5UXKT0C54G,115734993,2016,BMW,X5,New,February 15 2016,Original Registration,March 08 2016,2016,King,SAMMAMISH,98075.0
216653,W1N9M0CBXR,269666610,2024,MERCEDES-BENZ,EQB-Class,New,July 15 2024,Original Title,July 16 2024,2024,King,SEATTLE,98134.0
216670,KNDC34LA0N,224729851,2022,KIA,EV6,New,,Original Registration,November 19 2022,2022,Clark,RIDGEFIELD,98642.0
216680,KM8HE3A60S,272251885,2025,HYUNDAI,Kona Electric,New,,Original Registration,September 12 2024,2024,Snohomish,LYNNWOOD,98087.0
216716,5UXKT0C56J,151888677,2018,BMW,X5,New,May 26 2018,Original Title,June 08 2018,2018,King,SEATTLE,98121.0
216725,YV4ED3ULXP,230960544,2023,VOLVO,XC40,New,February 07 2023,Original Title,February 16 2023,2023,King,SEATTLE,98109.0
216830,VCF1ZBU20P,264299318,2023,FISKER,Ocean,New,,Original Registration,March 28 2024,2024,Kitsap,POULSBO,98370.0
216876,KNDCM3LD7N,199345359,2022,KIA,Niro,New,April 16 2022,Original Title,May 02 2022,2022,King,SEATTLE,98144.0
216946,JTMEB3FV8M,137072645,2021,TOYOTA,RAV4 Prime,New,,Original Registration,December 18 2020,2020,King,FEDERAL WAY,98003.0
216977,1V2JNPE87P,261263012,2023,VOLKSWAGEN,ID.4,New,,Original Registration,February 22 2024,2024,King,FEDERAL WAY,98003.0
216997,2C4RC1N74M,186413153,2021,CHRYSLER,Pacifica,New,,Original Registration,December 08 2021,2021,King,NORMANDY PARK,98166.0
217132,JN1BF0AA2R,269753438,2024,NISSAN,ARIYA,New,August 10 2024,Original Title,September 17 2024,2024,King,SHORELINE,98155.0
217137,KMHE54L25G,168766832,2016,HYUNDAI,Sonata,New,,Original Registration,February 28 2017,2017,Clark,BRUSH PRAIRIE,98606.0
217314,WAUUPBFF2H,7654216,2017,AUDI,A3,New,,Original Registration,September 14 2017,2017,King,SAMMAMISH,98075.0
217491,3MW5P7J0XN,219127016,2022,BMW,330e,New,September 02 2022,Original Title,September 26 2022,2022,King,SEATTLE,98121.0
217551,KMHC75LJ7L,105005631,2020,HYUNDAI,Ioniq,New,March 08 2020,Original Title,March 24 2020,2020,Kitsap,PORT ORCHARD,98366.0
217635,5YJXCAE4XK,180773281,2019,TESLA,Model X,New,,Original Registration,July 02 2019,2019,King,SEATTLE,98112.0
217667,YV4BR0DLXJ,136783475,2018,VOLVO,XC60,New,,Original Registration,July 30 2018,2018,Clark,CAMAS,98607.0
218061,YV4BR0DL0L,104756837,2020,VOLVO,XC60,New,December 19 2019,Original Title,April 27 2020,2020,King,REDMOND,98052.0
218103,KM8K33AG0K,328477243,2019,HYUNDAI,Kona,New,October 15 2019,Original Title,October 16 2019,2019,King,SEATTLE,98125.0
218406,WA1E2AFY5L,124482571,2020,AUDI,Q5 e,New,,Original Registration,October 20 2020,2020,King,SEATTLE,98103.0
218457,5YJXCAE40G,102168944,2016,TESLA,Model X,New,January 06 2016,Original Registration,January 22 2016,2016,King,SEATTLE,98112.0
218688,1G1RD6S52H,176600700,2017,CHEVROLET,Volt,New,March 16 2017,Original Title,April 07 2017,2017,King,SEATTLE,98125.0
218908,5YJSA1DP1C,173205105,2012,TESLA,Model S,New,October 27 2012,Original Registration,December 06 2012,2012,Kitsap,BAINBRIDGE ISLAND,98110.0
218943,WP0AA2Y15M,169650036,2021,PORSCHE,Taycan,New,July 15 2021,Original Title,August 19 2021,2021,King,TUKWILA,98168.0
219301,1V2BMPE8XR,267599167,2024,VOLKSWAGEN,ID.4,New,,Original Registration,June 18 2024,2024,King,SHORELINE,98177.0
219304,KNDCC3LG8M,156700281,2021,KIA,Niro,New,,Original Registration,July 07 2021,2021,King,LAKE FOREST PARK,98155.0
219306,5YJSA1E25M,139708537,2021,TESLA,Model S,New,,Original Registration,December 31 2020,2020,King,SHORELINE,98133.0
219413,3FA6P0PU6G,221023358,2016,FORD,Fusion,New,January 31 2016,Original Registration,February 12 2016,2016,King,BELLEVUE,98005.0
219432,JN1BF0BA9R,267768651,2024,NISSAN,ARIYA,New,,Original Registration,June 25 2024,2024,King,SEATTLE,98199.0
219460,5YJSA1DN1C,116875328,2012,TESLA,Model S,New,November 20 2012,Original Registration,January 02 2013,2013,King,SAMMAMISH,98075.0
219564,W1N9M0CB1P,260764983,2023,MERCEDES-BENZ,EQB-Class,New,December 18 2023,Original Title,December 20 2023,2023,King,SEATTLE,98134.0
219566,W1N9M0CB1R,267147373,2024,MERCEDES-BENZ,EQB-Class,New,,Original Registration,July 16 2024,2024,King,SEATTLE,98134.0
219568,W1N9M0CB5R,271525103,2024,MERCEDES-BENZ,EQB-Class,New,July 15 2024,Original Title,July 15 2024,2024,King,SEATTLE,98134.0
219571,W1N9M0CB2R,269551922,2024,MERCEDES-BENZ,EQB-Class,New,July 15 2024,Original Title,July 16 2024,2024,King,SEATTLE,98134.0
219575,W1KEG1CBXP,250016007,2023,MERCEDES-BENZ,EQE-Class Sedan,New,,Original Registration,July 26 2023,2023,King,SEATTLE,98134.0
219582,W1KCG2EB5P,236663395,2023,MERCEDES-BENZ,EQS-Class Sedan,New,,Original Registration,April 12 2023,2023,King,SEATTLE,98134.0
219596,W1N9M0CB6R,269634130,2024,MERCEDES-BENZ,EQB-Class,New,,Original Registration,July 16 2024,2024,King,SEATTLE,98134.0
219597,4JGDM2DB1P,261793654,2023,MERCEDES-BENZ,EQS-Class SUV,New,February 28 2024,Original Title,March 01 2024,2024,King,SEATTLE,98134.0
219601,4JGGM1CBXR,265241658,2024,MERCEDES-BENZ,EQE-Class SUV,New,May 01 2024,Original Title,May 02 2024,2024,King,SEATTLE,98134.0
219603,4JGGM1CB0P,258838646,2023,MERCEDES-BENZ,EQE-Class SUV,New,November 17 2023,Original Title,November 20 2023,2023,King,SEATTLE,98134.0
219609,W1KCG2EBXP,245858980,2023,MERCEDES-BENZ,EQS-Class Sedan,New,June 15 2023,Original Title,June 28 2023,2023,King,SEATTLE,98134.0
219610,W1KCG2DB7P,236331203,2023,MERCEDES-BENZ,EQS-Class Sedan,New,April 11 2023,Original Title,April 12 2023,2023,King,SEATTLE,98134.0
219611,W1KEG1CB3R,269593145,2024,MERCEDES-BENZ,EQE-Class Sedan,New,,Original Registration,June 21 2024,2024,King,SEATTLE,98134.0
219614,W1KCG2DB4P,233669747,2023,MERCEDES-BENZ,EQS-Class Sedan,New,,Original Registration,March 14 2023,2023,King,SEATTLE,98134.0
219620,W1N9M0CB5P,256080590,2023,MERCEDES-BENZ,EQB-Class,New,,Original Registration,October 19 2023,2023,King,SEATTLE,98134.0
219622,W1N9M0CB0R,269379890,2024,MERCEDES-BENZ,EQB-Class,New,,Original Registration,July 16 2024,2024,King,SEATTLE,98134.0
219630,W1KEG1CB3P,238742374,2023,MERCEDES-BENZ,EQE-Class Sedan,New,,Original Registration,May 16 2023,2023,King,SEATTLE,98134.0
219632,W1N9M0CB4R,269036197,2024,MERCEDES-BENZ,EQB-Class,New,June 12 2024,Original Title,June 13 2024,2024,King,SEATTLE,98134.0
219635,W1KCG2DB2P,236319331,2023,MERCEDES-BENZ,EQS-Class Sedan,New,,Original Registration,April 12 2023,2023,King,SEATTLE,98134.0
219642,W1KEG1CB8P,249714279,2023,MERCEDES-BENZ,EQE-Class Sedan,New,July 24 2023,Original Title,July 26 2023,2023,King,SEATTLE,98134.0
219714,WA1LAAGE4P,228843870,2023,AUDI,e-tron,New,December 21 2022,Original Title,January 12 2023,2023,King,KIRKLAND,98033.0
219948,1GT10BDD9R,267291223,2024,GMC,Hummer EV Pickup,New,,Original Registration,July 18 2024,2024,King,KENT,98031.0
219986,1G6RR1E47E,118384290,2014,CADILLAC,ELR,New,March 29 2015,Original Registration,April 10 2015,2015,Grant,EPHRATA,98823.0
220026,KMHM24AC9R,271995643,2024,HYUNDAI,Ioniq 6,New,August 17 2024,Original Title,September 10 2024,2024,King,AUBURN,98001.0
220131,WP1AE2AY8M,179190616,2021,PORSCHE,Cayenne,New,September 11 2021,Original Title,October 12 2021,2021,Pierce,GIG HARBOR,98335.0
220187,WDDVP9AB9E,100267870,2014,MERCEDES-BENZ,B-Class,New,,Original Registration,March 24 2015,2015,Clark,VANCOUVER,98660.0
220216,1G6RM1E42G,1802146,2016,CADILLAC,ELR,New,,Original Registration,July 11 2016,2016,Snohomish,STANWOOD,98292.0
220219,1GKB0RDC3S,270328572,2025,GMC,Hummer EV SUV,New,September 14 2024,Original Title,September 27 2024,2024,King,FEDERAL WAY,98003.0
220233,WA1E2AFY7R,261766235,2024,AUDI,Q5 e,New,,Original Registration,April 02 2024,2024,Pierce,UNIVERSITY PLACE,98466.0
220287,3GNKDHRK5R,267521362,2024,CHEVROLET,Blazer EV,New,,Original Registration,April 30 2024,2024,Pierce,TACOMA,98422.0
220338,4W5KHNRL4R,271799132,2024,ACURA,ZDX,New,,Original Registration,September 03 2024,2024,Lewis,CENTRALIA,98531.0
220347,1V2DSPE87R,271206393,2024,VOLKSWAGEN,ID.4,New,August 01 2024,Original Title,August 26 2024,2024,Whatcom,BELLINGHAM,98225.0
220408,WA1LABGE1M,169240445,2021,AUDI,e-tron,New,June 01 2021,Original Title,July 22 2021,2021,Pierce,UNIVERSITY PLACE,98466.0
220432,KM8K53AGXL,108750071,2020,HYUNDAI,Kona,New,May 02 2020,Original Title,May 15 2020,2020,King,SEATTLE,98119.0
220472,SAL119F42R,269980063,2024,LAND ROVER,Range Rover Sport,New,,Original Registration,August 19 2024,2024,Snohomish,EDMONDS,98020.0
220583,WA11ABGE0N,207068018,2022,AUDI,e-tron Sportback,New,,Original Registration,June 30 2022,2022,Snohomish,LYNNWOOD,98037.0
220662,1G1RD6S59H,349551898,2017,CHEVROLET,Volt,New,December 23 2016,Original Title,January 18 2017,2017,Clark,CAMAS,98607.0
220784,KMHM54AC8P,240747398,2023,HYUNDAI,Ioniq 6,New,May 02 2023,Original Title,May 26 2023,2023,King,LAKE FOREST PARK,98155.0
220826,WP0AD2A74E,121497008,2014,PORSCHE,Panamera,New,December 31 2013,Original Title,January 29 2014,2014,King,SAMMAMISH,98075.0
220859,KNDCD3LD6J,474317343,2018,KIA,Niro,New,,Original Registration,September 21 2018,2018,King,BELLEVUE,98008.0
220956,KNDCC3LD0M,167345587,2021,KIA,Niro,New,June 26 2021,Original Title,July 29 2021,2021,King,KENT,98032.0
221097,WBA8E1C5XH,245262573,2017,BMW,330e,New,,Original Registration,February 09 2017,2017,King,SEATTLE,98112.0
221285,1N4BZ1CV2M,151235318,2021,NISSAN,Leaf,New,,Original Registration,May 07 2021,2021,King,SAMMAMISH,98074.0
221346,1C4RJYD60N,219616477,2022,JEEP,Grand Cherokee,New,October 08 2022,Original Title,October 28 2022,2022,King,SAMMAMISH,98074.0
221362,YV4H60DW8P,224207028,2023,VOLVO,XC60,New,November 04 2022,Original Title,November 16 2022,2022,Snohomish,BOTHELL,98021.0
221505,VCF1EBU23P,268946037,2023,FISKER,Ocean,New,May 30 2024,Original Title,June 18 2024,2024,Snohomish,ARLINGTON,98223.0
221527,KM8JBDA21P,253275844,2023,HYUNDAI,Tucson,New,,Original Registration,September 15 2023,2023,King,BOTHELL,98011.0
221749,5YJXCAE27M,131261441,2021,TESLA,Model X,New,,Original Registration,December 01 2020,2020,King,SEATTLE,98109.0
221754,WA132BFZ5P,241541310,2023,AUDI,Q4,New,June 17 2023,Original Title,July 13 2023,2023,King,REDMOND,98052.0
221785,WA1LAAGE1M,150960435,2021,AUDI,e-tron,New,April 14 2021,Original Title,April 16 2021,2021,King,SEATTLE,98107.0
221813,1G1RB6S56J,148915203,2018,CHEVROLET,Volt,New,,Original Registration,January 23 2019,2019,King,AUBURN,98002.0
221959,WA12AAGE8M,172046066,2021,AUDI,e-tron Sportback,New,August 13 2021,Original Title,September 13 2021,2021,King,SAMMAMISH,98074.0
221979,WBY2Z2C52G,146575866,2016,BMW,i8,New,October 04 2016,Original Title,October 28 2016,2016,King,SHORELINE,98133.0
222036,5YJXCBE41J,476594086,2018,TESLA,Model X,New,,Original Registration,October 17 2018,2018,King,SEATTLE,98112.0
222041,YV4BC0PL2G,112469437,2016,VOLVO,XC90,New,June 05 2016,Original Title,July 05 2016,2016,King,SEATTLE,98112.0
222105,JTMCB3FV8N,193738975,2022,TOYOTA,RAV4 Prime,New,,Original Registration,March 07 2022,2022,King,ISSAQUAH,98029.0
222180,WP0AB2Y14P,249721041,2023,PORSCHE,Taycan,New,,Original Registration,August 16 2023,2023,King,KENT,98032.0
222318,JTMAB3FVXN,201961623,2022,TOYOTA,RAV4 Prime,New,April 15 2022,Original Title,May 05 2022,2022,Thurston,OLYMPIA,98502.0
222582,5YJSA1E41H,220487004,2017,TESLA,Model S,New,June 26 2018,Original Title,July 11 2018,2018,King,KIRKLAND,98033.0
222649,1G1RA6E48C,206505379,2012,CHEVROLET,Volt,New,,Original Title,May 17 2012,2012,Clark,RIDGEFIELD,98642.0
222672,YV4H60DX2P,255442750,2023,VOLVO,XC60,New,August 05 2023,Original Title,August 15 2023,2023,King,DES MOINES,98198.0
222693,JA3215H47E,173355857,2014,MITSUBISHI,i-MiEV,New,May 25 2014,Original Title,June 12 2014,2014,King,RENTON,98056.0
222895,7FCTGCAA2R,264559186,2024,RIVIAN,R1T,New,,Original Registration,February 28 2024,2024,King,SHORELINE,98177.0
222936,3FMTK1R4XR,271860571,2024,FORD,Mustang Mach-E,New,,Original Registration,September 09 2024,2024,King,SEATTLE,98107.0
223071,JHMZC5F17K,8636848,2019,HONDA,Clarity,New,,Original Registration,February 05 2020,2020,King,RENTON,98057.0
223110,KM8KMDAF3N,193804355,2022,HYUNDAI,Ioniq 5,New,February 25 2022,Original Title,March 17 2022,2022,Snohomish,BOTHELL,98021.0
223120,WBY8P2C55K,317974324,2019,BMW,i3,New,September 28 2019,Original Title,October 21 2019,2019,King,SEATTLE,98199.0
223189,W1KCG5FB0N,221511300,2022,MERCEDES-BENZ,EQS-Class Sedan,New,September 09 2022,Original Title,November 07 2022,2022,Clark,VANCOUVER,98684.0
223230,WA1M2BFZ9P,257645468,2023,AUDI,Q4,New,,Original Registration,November 01 2023,2023,King,SAMMAMISH,98074.0
223322,WAUAHBFW9N,238563426,2022,AUDI,RS e-tron GT,New,,Original Registration,May 10 2023,2023,King,ISSAQUAH,98029.0
223485,WAUSPBFF1H,270834623,2017,AUDI,A3,New,October 15 2016,Original Title,November 09 2016,2016,King,SEATTLE,98112.0
223493,WA1VAAGE7K,7855501,2019,AUDI,e-tron,New,,Original Registration,January 16 2020,2020,King,SEATTLE,98112.0
223519,1C4RJYC68P,267021359,2023,JEEP,Grand Cherokee,New,,Original Registration,July 25 2024,2024,King,SHORELINE,98177.0
223641,YV4ED3URXN,209880786,2022,VOLVO,XC40,New,July 03 2022,Original Title,August 17 2022,2022,Jefferson,PORT TOWNSEND,98368.0
223701,SADHD2S14L,202225222,2020,JAGUAR,I-PACE,New,,Original Registration,October 28 2019,2019,King,SEATTLE,98109.0
223861,WA13AAGE0M,166568244,2021,AUDI,e-tron Sportback,New,,Original Registration,July 29 2021,2021,King,CLYDE HILL,98004.0
224284,3FA6P0SUXH,249462349,2017,FORD,Fusion,New,June 05 2016,Original Registration,July 13 2016,2016,King,SEATTLE,98112.0
224359,3FMTK3S52P,261361397,2023,FORD,Mustang Mach-E,New,January 08 2024,Original Title,January 24 2024,2024,Clark,VANCOUVER,98682.0
224421,WMZYU7C52K,261144390,2019,MINI,Countryman,New,July 07 2018,Original Title,July 23 2018,2018,King,NEWCASTLE,98059.0
224682,JN1AF0BA9P,244558695,2023,NISSAN,ARIYA,New,June 08 2023,Original Title,July 06 2023,2023,King,KIRKLAND,98034.0
225486,WA1VABGE2P,251591665,2023,AUDI,e-tron,New,July 13 2023,Original Title,July 19 2023,2023,Clark,VANCOUVER,98684.0
225512,1G1RB6S55K,316151356,2019,CHEVROLET,Volt,New,January 26 2019,Original Title,March 12 2019,2019,King,KENMORE,98028.0
225704,YV4H60CE6R,269474600,2024,VOLVO,XC90,New,June 29 2024,Original Title,July 09 2024,2024,Snohomish,LYNNWOOD,98036.0
225711,1FMCU0KZ6N,227247457,2022,FORD,Escape,New,,Original Registration,January 19 2023,2023,Clark,VANCOUVER,98685.0
225856,JTJABABB9R,267172272,2024,LEXUS,RZ,New,May 26 2024,Original Title,June 12 2024,2024,King,KIRKLAND,98033.0
225863,KMHM24ACXR,270868923,2024,HYUNDAI,Ioniq 6,New,,Original Registration,August 30 2024,2024,King,KIRKLAND,98033.0
225881,JTDACACU1P,251074659,2023,TOYOTA,Prius Prime,New,,Original Registration,August 17 2023,2023,Clark,VANCOUVER,98686.0
225909,50EA1TEAXP,244751615,2023,LUCID,Air,New,May 12 2023,Original Title,May 31 2023,2023,Whatcom,POINT ROBERTS,98281.0
225980,1GYKPSRL3R,272493301,2024,CADILLAC,Lyriq,New,September 02 2024,Original Title,September 26 2024,2024,Pierce,AUBURN,98092.0
226113,W1KCG5FB5N,209004757,2022,MERCEDES-BENZ,EQS-Class Sedan,New,June 01 2022,Original Title,July 08 2022,2022,Los Angeles,STUDIO CITY,91604.0
226182,5YJXCDE21K,478443122,2019,TESLA,Model X,New,,Original Registration,October 03 2019,2019,Thurston,OLYMPIA,98513.0
226206,YV4BR00L8L,124670626,2020,VOLVO,XC90,New,August 11 2020,Original Title,September 02 2020,2020,King,VASHON,98070.0
226260,3FMTK1SS4M,182836468,2021,FORD,Mustang Mach-E,New,November 15 2021,Original Title,December 02 2021,2021,King,NORTH BEND,98045.0
226391,YV4H60RC2S,270019690,2025,VOLVO,XC60,New,July 29 2024,Original Title,August 19 2024,2024,Jefferson,PORT TOWNSEND,98368.0
226418,JA4J2VA79N,194593528,2022,MITSUBISHI,Outlander,New,,Original Registration,March 30 2022,2022,Spokane,SPOKANE,99223.0
226466,3FMTK4SX9R,270182482,2024,FORD,Mustang Mach-E,New,August 02 2024,Original Title,August 19 2024,2024,Pierce,BONNEY LAKE,98391.0
226723,KNDAB5S18R,270197630,2024,KIA,EV9,New,August 09 2024,Original Title,August 22 2024,2024,King,BURIEN,98166.0
226741,5YJXCAE42L,8891067,2020,TESLA,Model X,New,,Original Registration,February 06 2020,2020,King,SEATTLE,98112.0
226780,JTMCB3FV9R,273612377,2024,TOYOTA,RAV4 Prime,New,,Original Registration,September 24 2024,2024,Clark,BRUSH PRAIRIE,98606.0
226845,YV4H60CV0P,220337855,2023,VOLVO,XC90,New,October 29 2022,Original Title,November 21 2022,2022,King,SAMMAMISH,98075.0
227036,KMHC75LD8M,169291104,2021,HYUNDAI,Ioniq,New,,Original Registration,July 28 2021,2021,King,SEATTLE,98103.0
227357,JTJHKCFZ0P,238711252,2023,LEXUS,NX,New,,Original Registration,May 02 2023,2023,King,ISSAQUAH,98029.0
227651,WBY8P6C54K,477080334,2019,BMW,i3,New,,Original Registration,July 18 2019,2019,King,MEDINA,98039.0
227708,1FTVW3L75R,270087835,2024,FORD,F-150,New,August 15 2024,Original Title,September 19 2024,2024,Clark,VANCOUVER,98663.0
227848,1G1RB6E4XC,143875840,2012,CHEVROLET,Volt,New,,Original Title,April 09 2013,2013,King,KIRKLAND,98033.0
227902,YV1H60EP3S,271901339,2025,VOLVO,V60,New,August 17 2024,Original Title,August 30 2024,2024,Kitsap,POULSBO,98370.0
228026,YV4BR0PL1J,252730992,2018,VOLVO,XC90,New,,Original Registration,June 07 2018,2018,King,KENT,98031.0
228029,SADHD2S1XP,249785175,2023,JAGUAR,I-PACE,New,,Original Registration,August 07 2023,2023,King,KENT,98031.0
228085,KM8JBDD27R,257301068,2024,HYUNDAI,Tucson,New,,Original Registration,September 05 2023,2023,Jefferson,PORT HADLOCK,98339.0
228106,KNDJP3AE8J,340039143,2018,KIA,Soul EV,New,February 19 2018,Original Title,March 19 2018,2018,King,AUBURN,98092.0
228162,KNDRJDLH0N,209591812,2022,KIA,Sorento,New,July 19 2022,Original Title,August 24 2022,2022,Yakima,YAKIMA,98908.0
228182,WMW13DJ0XP,225837790,2023,MINI,Hardtop,New,October 16 2022,Original Title,November 12 2022,2022,Clark,BATTLE GROUND,98604.0
228190,KM8KMDDF0R,271894430,2024,HYUNDAI,Ioniq 5,New,August 02 2024,Original Title,August 19 2024,2024,King,DES MOINES,98198.0
228203,KMHM54AC9P,236430491,2023,HYUNDAI,Ioniq 6,New,,Original Registration,May 09 2023,2023,King,SHORELINE,98133.0
228247,1G1RB6E47E,122609798,2014,CHEVROLET,Volt,New,January 26 2014,Original Registration,February 12 2014,2014,King,FEDERAL WAY,98023.0
228289,WP0BA2Y14N,187501646,2022,PORSCHE,Taycan,New,,Original Registration,January 20 2022,2022,King,SAMMAMISH,98075.0
228314,WVGKMPE20M,168438070,2021,VOLKSWAGEN,ID.4,New,June 24 2021,Original Title,July 12 2021,2021,Island,OAK HARBOR,98277.0
